dr_name,dataset_name,n_components,n_neighbors,accuracy,precision,recall,f1_score
KPCA,AcademicSuccess,2,,0.6666666666666666,0.6346177901584097,0.6666666666666666,0.6024883344228782
KPCA,AcademicSuccess,4,,0.6983050847457627,0.6788467661963118,0.6983050847457627,0.6365614054523306
KPCA,AcademicSuccess,6,,0.703954802259887,0.6803312552953104,0.703954802259887,0.6437628237897647
KPCA,AcademicSuccess,8,,0.7141242937853107,0.6839291610126276,0.7141242937853107,0.6641034038175714
KPCA,AcademicSuccess,10,,0.7310734463276836,0.7067204315383757,0.7310734463276836,0.702316567543213
KPCA,AcademicSuccess,12,,0.727683615819209,0.7038474448401306,0.727683615819209,0.6987981208998159
KPCA,AcademicSuccess,14,,0.735593220338983,0.7120460067454243,0.735593220338983,0.7064228537379436
KPCA,AcademicSuccess,16,,0.7367231638418079,0.7151890738677986,0.7367231638418079,0.7096303767166174
KPCA,BuyCoupon,2,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
KPCA,BuyCoupon,5,,0.570752857705952,0.5720114239086087,0.972260748959778,0.7202671461597739
KPCA,BuyCoupon,8,,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
KPCA,DryBean,2,,0.7484392214469335,0.7507136604433188,0.7484392214469335,0.7427455298013773
KPCA,DryBean,4,,0.8883584282041865,0.8896628116470202,0.8883584282041865,0.8877192391048507
KPCA,DryBean,6,,0.9059860448035256,0.9066681154499048,0.9059860448035256,0.9058921184134332
KPCA,FakeWebsite,2,,0.898236092265943,0.9030448717948718,0.9155158407798538,0.90923759580476
KPCA,FakeWebsite,4,,0.8995929443690638,0.908502024291498,0.9114541023558084,0.9099756690997566
KPCA,FakeWebsite,6,,0.9095431931252826,0.911412609736632,0.9277010560519904,0.9194847020933978
KPCA,FakeWebsite,8,,0.932157394843962,0.934136546184739,0.9447603574329814,0.9394184168012925
KPCA,FakeWebsite,10,,0.9366802351876978,0.9346613545816732,0.9528838342810724,0.9436846339501206
KPCA,FakeWebsite,12,,0.943012211668928,0.9367588932806324,0.9626320064987814,0.9495192307692308
KPCA,FakeWebsite,14,,0.9466304839439168,0.9385342789598108,0.967506092607636,0.9528
KPCA,Glass,2,,0.4651162790697674,0.5340380549682876,0.4651162790697674,0.3836597307221542
KPCA,Grade,2,,0.445,0.753025,0.445,0.274083044982699
KPCA,Heart,2,,0.5543478260869565,0.5543478260869565,1.0,0.7132867132867133
KPCA,Heart,4,,0.5543478260869565,0.5543478260869565,1.0,0.7132867132867133
KPCA,Heart,6,,0.5543478260869565,0.5543478260869565,1.0,0.7132867132867133
KPCA,Heart,8,,0.5543478260869565,0.5543478260869565,1.0,0.7132867132867133
KPCA,Parkinsons,2,,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
KPCA,Parkinsons,4,,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
KPCA,Parkinsons,6,,0.8974358974358975,0.8787878787878788,1.0,0.935483870967742
KPCA,Parkinsons,8,,0.8974358974358975,0.8787878787878788,1.0,0.935483870967742
KPCA,Parkinsons,10,,0.8974358974358975,0.8787878787878788,1.0,0.935483870967742
KPCA,StayHospital,2,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,4,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,6,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,8,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,10,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,12,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,14,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,16,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,18,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,20,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,22,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,StayHospital,24,,0.2955,0.79182025,0.2955,0.1348054805094558
KPCA,Zoo,2,,0.8571428571428571,0.8944444444444444,0.8571428571428571,0.8123960695389266
KPCA,Zoo,4,,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462
KPCA,Zoo,6,,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462
