dr_name,dataset_name,n_components,n_neighbors,accuracy,precision,recall,f1_score
ICA,AcademicSuccess,2,,0.6632768361581921,0.7329015521488949,0.6632768361581921,0.5922454629577624
ICA,AcademicSuccess,4,,0.688135593220339,0.6486800415589331,0.688135593220339,0.6223973335528433
ICA,AcademicSuccess,6,,0.7220338983050848,0.7005712887181842,0.7220338983050848,0.6871392627899197
ICA,AcademicSuccess,8,,0.7163841807909604,0.6897124340048578,0.7163841807909604,0.6814749075522525
ICA,AcademicSuccess,10,,0.7163841807909604,0.6907437608395502,0.7163841807909604,0.6885760714645008
ICA,AcademicSuccess,12,,0.7254237288135593,0.7059164615221021,0.7254237288135593,0.6990001190003091
ICA,AcademicSuccess,14,,0.7163841807909604,0.6951726694569254,0.7163841807909604,0.6940579560004534
ICA,AcademicSuccess,16,,0.7209039548022599,0.6982940640690284,0.7209039548022599,0.6991914643727876
ICA,BuyCoupon,2,,0.5648403626330312,0.5672235481304694,0.9889042995839112,0.7209302325581396
ICA,BuyCoupon,5,,0.6081986598344501,0.619530416221985,0.805131761442441,0.7002412545235223
ICA,BuyCoupon,8,,0.6026803310997241,0.61337513061651,0.8141470180305131,0.699642431466031
ICA,BuyCoupon,11,,0.640520299566417,0.644808743169399,0.8183079056865464,0.7212713936430318
ICA,BuyCoupon,14,,0.6677177769018526,0.6760728982951205,0.79750346740638,0.7317849188673241
ICA,BuyCoupon,17,,0.6960977532518723,0.7027190332326284,0.8065187239944521,0.7510494026477236
ICA,BuyCoupon,20,,0.7162002364998029,0.724502487562189,0.8079056865464632,0.7639344262295082
ICA,BuyCoupon,23,,0.7327552227039811,0.7426937738246506,0.8106796116504854,0.7751989389920425
ICA,BuyCoupon,26,,0.7366968860859283,0.7421777221526908,0.8224687933425797,0.7802631578947368
ICA,BuyCoupon,29,,0.7382735514387071,0.7465145754119138,0.8169209431345353,0.7801324503311259
ICA,DryBean,2,,0.8817480719794345,0.8847594473444789,0.8817480719794345,0.879600793301895
ICA,DryBean,4,,0.9015791406536908,0.9025774777273238,0.9015791406536908,0.9012749984692034
ICA,DryBean,6,,0.9331619537275064,0.9335386536491168,0.9331619537275064,0.933282762455244
ICA,FakeWebsite,2,,0.8991406603346902,0.9057971014492754,0.9138911454102356,0.909826122118884
ICA,FakeWebsite,4,,0.900497512437811,0.9146841673502872,0.9057676685621446,0.9102040816326532
ICA,FakeWebsite,6,,0.9136137494346448,0.9166666666666666,0.9293257514216084,0.9229528035498183
ICA,FakeWebsite,8,,0.93441881501583,0.931637519872814,0.9520714865962632,0.9417436721574928
ICA,FakeWebsite,10,,0.9389416553595658,0.9349206349206348,0.9569455727051178,0.9458048976314732
ICA,FakeWebsite,12,,0.9448213478064224,0.9383399209486166,0.9642567018683996,0.9511217948717948
ICA,FakeWebsite,14,,0.9511533242876526,0.9424743892829,0.9715678310316817,0.9568
ICA,Glass,2,,0.6976744186046512,0.7586831772878284,0.6976744186046512,0.6410941815913748
ICA,Grade,2,,0.965,0.9667947368421052,0.965,0.96485228510468
ICA,Heart,2,,0.6956521739130435,0.6949152542372882,0.803921568627451,0.7454545454545455
ICA,Heart,4,,0.7391304347826086,0.7288135593220338,0.8431372549019608,0.7818181818181819
ICA,Heart,6,,0.8478260869565217,0.8363636363636363,0.9019607843137256,0.8679245283018867
ICA,Heart,8,,0.8369565217391305,0.8272727272727273,0.8921568627450981,0.8584905660377359
ICA,Parkinsons,2,,0.8461538461538461,0.8285714285714286,1.0,0.90625
ICA,Parkinsons,4,,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
ICA,Parkinsons,6,,0.8461538461538461,0.8285714285714286,1.0,0.90625
ICA,Parkinsons,8,,0.8717948717948718,0.8529411764705882,1.0,0.9206349206349206
ICA,Parkinsons,10,,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
ICA,StayHospital,2,,0.2975,0.5414044097043852,0.2975,0.1480585611513613
ICA,StayHospital,4,,0.299,0.4127913033022528,0.299,0.1624705956183184
ICA,StayHospital,6,,0.35,0.4398784027387422,0.35,0.260807812106936
ICA,StayHospital,8,,0.378,0.4110576277709195,0.378,0.3059247758758022
ICA,StayHospital,10,,0.3955,0.4724904416585672,0.3955,0.3347591846493424
ICA,StayHospital,12,,0.4005,0.4321193771195202,0.4005,0.3406350517732711
ICA,StayHospital,14,,0.4055,0.4423238796066744,0.4055,0.3468690224970343
ICA,StayHospital,16,,0.412,0.4418935301713986,0.412,0.3529711397081986
ICA,StayHospital,18,,0.4155,0.4432764464696114,0.4155,0.3542547080802746
ICA,StayHospital,20,,0.413,0.4414682835907191,0.413,0.350869966649571
ICA,StayHospital,22,,0.421,0.4663739817467502,0.421,0.3607858530510698
ICA,StayHospital,24,,0.4145,0.4543445961641936,0.4145,0.3549321991533389
ICA,Zoo,2,,0.8571428571428571,0.8944444444444444,0.8571428571428571,0.8123960695389266
ICA,Zoo,4,,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462
ICA,Zoo,6,,0.9523809523809524,0.9576719576719576,0.9523809523809524,0.9299719887955182
