dr_name,dataset_name,n_components,n_neighbors,RMSE,MAE,MAE_percentage,R2,residuals_mean,residuals_var
UMAP,Admission,2,5,0.0758047338734812,0.0610290155595649,0.0934527730316327,0.74854560303668,0.0102724464146385,0.0057122374909242
UMAP,Admission,2,6,0.0739347045073869,0.0593403980482078,0.0904778788665473,0.7607988505365895,0.0090997563037688,0.005451680978032
UMAP,Admission,2,17,0.0808050251586891,0.0652602536425736,0.0990289462086989,0.7142782384728625,0.0167411781128473,0.0063282886544711
UMAP,BankHappiness,2,8,0.3101913496718785,0.1741658721198138,411845917379918.9,-0.000773268796725,-0.0087304559094084,0.0961820173461639
UMAP,BankHappiness,2,19,0.3101952678945277,0.1741368605339722,411693220683211.4,-0.0007985517535742,-0.0086916565398625,0.0961851254045495
UMAP,BankHappiness,2,87,0.310199500536276,0.1741297571940582,411652293535867.6,-0.0008258639086624,-0.0086805845752512,0.0961879448179608
UMAP,BankHappiness,4,8,0.3101779694018507,0.1740560221819403,411311640056780.06,-0.0006869328767733,-0.0086030390530084,0.096175922709547
UMAP,BankHappiness,4,19,0.3101771916635475,0.1741109059678258,411586689652468.8,-0.0006819146507337,-0.0086703018247419,0.0961742777061145
UMAP,BankHappiness,4,87,0.3101816985634515,0.1741297481891676,411679332084343.3,-0.0007109948417436,-0.0086926011077698,0.0961766874124914
UMAP,BankHappiness,6,8,0.3101839816605321,0.1741268384758848,411659683349339.9,-0.0007257263927653,-0.0086867850298504,0.0961782054718876
UMAP,BankHappiness,6,19,0.3101781134958155,0.1741227105874913,411647460210026.1,-0.0006878626203106,-0.0086854847539642,0.096174586184867
UMAP,BankHappiness,6,87,0.3101765432358567,0.1740523142847647,411297115111674.5,-0.0006777307893646,-0.008600296578789,0.096175084816071
UMAP,BankHappiness,8,8,0.3101902826317267,0.1741174124369314,411604001300920.8,-0.0007663836052123,-0.0086714832719185,0.0961823817622075
UMAP,BankHappiness,8,19,0.3101878388687212,0.1741133176728826,411588598500918.2,-0.0007506150504343,-0.0086687378186847,0.0961809127075703
UMAP,BankHappiness,8,87,0.3101608839409785,0.1740478519038886,411295964629700.06,-0.0005766947022867,-0.0086042480430341,0.0961652987607054
UMAP,Credit,2,3,9107.011279278742,6112.763959138183,1.205723683699748,-0.0003810085092028,-304.47039429428094,92049946.91100946
UMAP,Credit,2,3,9107.71905186722,6114.062874121575,1.2058537812498755,-0.0005365084306847,-304.48208811989224,92064263.3175103
UMAP,Credit,2,6,9105.74235748538,6112.157350672088,1.205252292867557,-0.0001022525510956,-304.79104742629534,92024051.44256908
UMAP,Credit,4,3,9105.42601587571,6113.198197860707,1.2063385892704044,-3.276486993120109e-05,-308.5351880674376,92015098.8536782
UMAP,Credit,4,3,9106.58524244626,6113.685138786424,1.2063349816298723,-0.0002874126688074,-307.24007273432744,92039442.57294026
UMAP,Credit,4,6,9106.073787616337,6111.277518479637,1.2047645675751308,-0.0001750571703835,-302.7113601864654,92032161.84214155
UMAP,Credit,6,3,9105.461165738983,6113.425415116091,1.2065260970154157,-4.048577892379335e-05,-308.20237394434423,92016038.15275088
UMAP,Credit,6,3,9107.342924953276,6114.93892769185,1.206633623306982,-0.000453870629425,-308.1262089535545,92054170.43561377
UMAP,Credit,6,6,9104.195496955726,6109.662814912308,1.204624158736058,0.0002375082805957,-302.63592577194595,91994207.93691228
UMAP,Credit,8,3,9106.878361751908,6112.739205357137,1.2057375547752227,-0.0003518074474877,-304.6371557527442,92047144.11008888
UMAP,Credit,8,3,9107.557375439186,6114.104694232867,1.2060841458092368,-0.0005009865328085,-305.68471020764446,92060175.78317998
UMAP,Credit,8,6,9104.100330024328,6111.09511751416,1.205556808482492,0.0002584093764077,-306.5807910959649,91989612.26408896
UMAP,Credit,10,3,9106.606083436496,6112.073944285353,1.2055115113356982,-0.0002919911147341,-304.08512495665053,92042007.32851411
UMAP,Credit,10,3,9107.62735438509,6114.1985778647095,1.2063195811202878,-0.0005163615165735,-306.6944300039495,92060905.0588312
UMAP,Credit,10,6,9104.291336322667,6112.362524545826,1.206145630681999,0.00021645927991,-309.1305379597421,91991732.27460083
UMAP,Facebook,2,5,256.63735572213176,130.6166690026477,1.4179436063354338,-0.0625568124403801,71.91017236626968,61304.70652757714
UMAP,Facebook,2,7,256.7912360155093,129.54982203713752,1.385533487673345,-0.063831417012296,74.44392972562756,61009.93961755436
UMAP,Facebook,2,20,256.70021215536383,134.4191080878125,1.625358830543866,-0.063077365733783,68.68708065812314,61795.03421340737
UMAP,Facebook,4,5,255.8810480657143,129.35105496198395,1.3731366361836106,-0.0563033524120415,73.18061306897313,60726.97841419964
UMAP,Facebook,4,7,256.23746493883056,130.66588220424316,1.45107222675642,-0.0592480530329955,71.14878864958959,61207.56395148936
UMAP,Facebook,4,20,257.16156397055147,133.9160672265456,1.5901975511324886,-0.0669020092644923,68.6169516971532,62044.22618542484
UMAP,Facebook,6,5,255.95777158628388,129.59694287228996,1.38821403621858,-0.0569368925873368,72.60712981880866,60851.09649988982
UMAP,Facebook,6,7,256.3565587447197,130.16598719609064,1.4038469217226857,-0.0602329144618867,72.28346527609865,61104.83420112518
UMAP,Facebook,6,20,256.518996266864,133.44419790324747,1.5760179318439274,-0.0615769500623886,68.22289130372856,61765.28540193841
UMAP,Facebook,8,5,256.03274064229595,129.70036819390288,1.3908330281256525,-0.0575561288371317,72.66657187408829,60881.14506350824
UMAP,Facebook,8,7,256.4906722740022,131.3500227624234,1.477181653491021,-0.0613425312600182,70.07660244271553,61491.65126631834
UMAP,Facebook,8,20,256.9286849277772,133.54099634986915,1.5771823938306884,-0.0649705649564593,68.60466329927786,61924.99930536336
UMAP,ForestFires,2,6,11.402624192955969,5.11184766503647,3201084853537285.0,-0.147661135957891,3.523200928949989,118.74870820197272
UMAP,ForestFires,2,7,11.346537813156386,5.077306162322055,3265644946725329.0,-0.1363988418383863,3.4734506522462683,117.81186732841708
UMAP,ForestFires,2,20,11.376528712838978,5.086010411025469,3352994407690929.0,-0.1424141860952326,3.434549875297745,118.77130448200737
UMAP,ForestFires,4,6,11.403316565902225,5.046939274740192,2919813425739762.0,-0.1478005132859692,3.609452253967486,118.1434781103393
UMAP,ForestFires,4,7,11.402006727103627,5.049499505022808,2972391309641256.0,-0.1475368448539094,3.5844601306831505,118.29485349079388
UMAP,ForestFires,4,20,11.387861417579291,5.058456876036572,3200081658227921.0,-0.1446913466200841,3.479033397105009,118.72126491197255
UMAP,HousePrice,2,7,92622.1558047646,59947.38664329469,0.3148084546786537,-0.0643824744950787,23219.070752578104,8067366466.660439
UMAP,HousePrice,2,10,92615.84720360766,59945.76666216097,0.3148400939595998,-0.0642374868131023,23196.171385104502,8067260390.391542
UMAP,HousePrice,2,34,92626.4308910456,59978.07675808778,0.3151407217084245,-0.0644807324526437,23144.475523338864,8071631526.082676
UMAP,HousePrice,11,7,92646.70359012696,60010.98928106407,0.3154148099839858,-0.064946738945677,23117.37704390833,8076658353.608849
UMAP,HousePrice,11,10,92645.46404449738,60015.57741982947,0.3154787226422184,-0.0649182427079437,23099.142019152667,8077273541.689992
UMAP,HousePrice,11,34,92657.32175840066,60043.79400151853,0.3157441450602566,-0.065190858406525,23056.348163908035,8081460318.752775
