dr_name,dataset_name,n_components,n_neighbors,accuracy,precision,recall,f1_score
UMAP,AcademicSuccess,2,8,0.6372881355932203,0.7345524381960251,0.6372881355932203,0.5629716379631694
UMAP,AcademicSuccess,2,15,0.6361581920903955,0.7519814412301131,0.6361581920903955,0.5587051492774526
UMAP,AcademicSuccess,2,59,0.6440677966101694,0.740135337865875,0.6440677966101694,0.5699705455923093
UMAP,AcademicSuccess,4,8,0.6463276836158192,0.7528488157304525,0.6463276836158192,0.5715983891261155
UMAP,AcademicSuccess,4,15,0.6429378531073446,0.734444677888032,0.6429378531073446,0.5685816410493267
UMAP,AcademicSuccess,4,59,0.6440677966101694,0.7370960719103524,0.6440677966101694,0.5696534093717405
UMAP,AcademicSuccess,6,8,0.6531073446327683,0.7502090714673305,0.6531073446327683,0.5790137084110616
UMAP,AcademicSuccess,6,15,0.6418079096045197,0.73949777053696,0.6418079096045197,0.5666476926780227
UMAP,AcademicSuccess,6,59,0.6418079096045197,0.7663428839539492,0.6418079096045197,0.563873178665241
UMAP,AcademicSuccess,8,8,0.6485875706214689,0.7472860175314141,0.6485875706214689,0.5743098879589059
UMAP,AcademicSuccess,8,15,0.6463276836158192,0.745691410616635,0.6463276836158192,0.5708718652569079
UMAP,AcademicSuccess,8,59,0.6429378531073446,0.7560944367867859,0.6429378531073446,0.5662931015363164
UMAP,AcademicSuccess,10,8,0.6508474576271186,0.7487667910488307,0.6508474576271186,0.5768703002163381
UMAP,AcademicSuccess,10,15,0.6474576271186441,0.7535135998694149,0.6474576271186441,0.5715549515736168
UMAP,AcademicSuccess,10,59,0.63954802259887,0.7472057288855303,0.63954802259887,0.5626267983652972
UMAP,AcademicSuccess,12,8,0.6463276836158192,0.7516041773668893,0.6463276836158192,0.5714710024056276
UMAP,AcademicSuccess,12,15,0.6463276836158192,0.7515609813377762,0.6463276836158192,0.5705729709247835
UMAP,AcademicSuccess,12,59,0.63954802259887,0.7634861329821042,0.63954802259887,0.5604522202430605
UMAP,AcademicSuccess,14,8,0.6542372881355932,0.7509706593262452,0.6542372881355932,0.5806841574448095
UMAP,AcademicSuccess,14,15,0.6451977401129944,0.7547187826129214,0.6451977401129944,0.5691718072515799
UMAP,AcademicSuccess,14,59,0.6384180790960452,0.7610846240998852,0.6384180790960452,0.5605397029726573
UMAP,AcademicSuccess,16,8,0.6497175141242938,0.7480276006320408,0.6497175141242938,0.5755918971480619
UMAP,AcademicSuccess,16,15,0.6463276836158192,0.7515609813377762,0.6463276836158192,0.5705729709247835
UMAP,AcademicSuccess,16,59,0.6338983050847458,0.7693032510785622,0.6338983050847458,0.5553181628503698
UMAP,BuyCoupon,2,9,0.5687820260149783,0.5707892595606184,0.9729542302357836,0.7194871794871794
UMAP,BuyCoupon,2,21,0.5703586913677572,0.5741364785172705,0.9452149791955616,0.7143605870020964
UMAP,BuyCoupon,2,100,0.5703586913677572,0.5741989881956155,0.9445214979195562,0.714210802307289
UMAP,BuyCoupon,5,9,0.5675995270003942,0.5733730327520205,0.9348127600554784,0.7107830213551279
UMAP,BuyCoupon,5,21,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,5,100,0.5660228616476153,0.5740338688666956,0.9167822468793344,0.706008010680908
UMAP,BuyCoupon,8,9,0.5672053606621994,0.5737564322469982,0.9278779472954232,0.7090620031796503
UMAP,BuyCoupon,8,21,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,8,100,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,11,9,0.5672053606621994,0.5743301642178047,0.9216366158113732,0.707667731629393
UMAP,BuyCoupon,11,21,0.5668111943240047,0.5730720068172135,0.932732316227462,0.7099498548429665
UMAP,BuyCoupon,11,100,0.5660228616476153,0.5740338688666956,0.9167822468793344,0.706008010680908
UMAP,BuyCoupon,14,9,0.5675995270003942,0.574643011683254,0.9209431345353676,0.7077005062616575
