dr_name,dataset_name,n_components,n_neighbors,RMSE,MAE,MAE_percentage,R2,residuals_mean,residuals_var
UMAP,Credit,2,3,9107.46752385255,6111.83761094288,1.20506279470967,-0.000481245530051,-300.125246165356,92062099.4829367
UMAP,Credit,2,3,9106.29744342671,6114.25804232355,1.20672190888752,-0.000224188709452,-308.569697087963,92032708.7446653
UMAP,Credit,2,6,9104.07744790569,6110.12770922857,1.20503449478878,0.0002634348432,-304.160208296821,91990791.9390597
UMAP,Credit,4,3,9107.28182966576,6114.27740020304,1.20630895489459,-0.000440447875421,-306.738748826257,92053881.8499207
UMAP,Credit,4,3,9106.56747317005,6113.7084034831,1.20612172754168,-0.000283509039617,-306.5572080048,92039548.6906877
UMAP,Credit,4,6,9106.20140314497,6110.98374654484,1.20457183651739,-0.00020309093466,-301.623765863617,92035474.5538951
UMAP,Credit,6,3,9106.10956510262,6113.12526006108,1.20604600429425,-0.000182916500435,-306.43292062128,92030366.9742366
UMAP,Credit,6,3,9106.46411821843,6113.50516270907,1.20618362307407,-0.000260803740983,-306.442325825131,92037535.3748251
UMAP,Credit,6,6,9106.58101975251,6111.44141134671,1.20472015056787,-0.000286485009028,-301.9583742454,92042932.232822
UMAP,Credit,8,3,9107.3388448808,6114.05403980368,1.20625368288831,-0.000452974226727,-306.183667909242,92055413.7744227
UMAP,Credit,8,3,9107.27214561739,6114.2764141796,1.20618122719769,-0.000438320279347,-306.029269765256,92054168.9115393
UMAP,Credit,8,6,9105.48804924403,6110.33221831393,1.20461421228654,-4.63909456460687e-05,-301.783303993446,92020932.7248407
UMAP,Credit,10,3,9107.63673137835,6114.05717083315,1.20622372773682,-0.00051842173262,-306.273278282806,92061381.6775133
UMAP,Credit,10,3,9107.18865382382,6113.60451369001,1.2061887466871,-0.000419977134329,-306.811475987697,92051946.5494884
UMAP,Credit,10,6,9106.25244948876,6110.9152356116,1.20454863907816,-0.000214304579447,-301.514391932042,92036580.8280866
UMAP,Admission,2,5,0.076583406177309,0.059151584603041,0.090822499752162,0.743353151216464,0.007938960904687,0.005875433925542
UMAP,Admission,2,6,0.074063243719804,0.058055897938611,0.08968192906714,0.759966401014151,0.007373219904562,0.005499746530165
UMAP,Admission,2,17,0.080515529584376,0.063829000663576,0.098310197525529,0.716321849393999,0.011549990892039,0.006429719711034
UMAP,Facebook,2,5,255.412602740073,129.76373962486,1.40572687156966,-0.052439311412932,71.7540670752048,60693.8904006318
UMAP,Facebook,2,7,255.214829824901,128.954597394236,1.37643377121097,-0.050810077752138,72.8348387128722,60434.0359921445
UMAP,Facebook,2,20,256.825693899393,134.510954012153,1.62550540861646,-0.064116939520528,68.2089600162271,61926.2371923327
UMAP,Facebook,4,5,256.454138317233,130.143997091142,1.41126459967433,-0.06104020228801,72.5459581471597,61116.978804591
UMAP,Facebook,4,7,256.477730661978,130.223891901431,1.4087530110284,-0.061235430782476,72.5334041097192,61131.0420341152
UMAP,Facebook,4,20,256.987434421069,133.692054663734,1.57999606508904,-0.0654576544718,68.6125318990549,61954.4059764892
UMAP,Facebook,6,5,256.133588342451,129.693003246763,1.37763165451245,-0.058389405921099,73.1304510174815,60865.0022334951
UMAP,Facebook,6,7,256.205817246143,130.005100280676,1.41078938870159,-0.058986415362757,72.2771115770622,61027.7171038798
UMAP,Facebook,6,20,256.451159643085,133.214974827309,1.56373418436699,-0.061015554803765,68.5230297617989,61688.6784591378
UMAP,Facebook,8,5,256.11637363043,130.324717554916,1.42567212871148,-0.058247142216682,71.7448975798645,61058.8550634918
UMAP,Facebook,8,7,256.020142140694,130.122195020311,1.40995287992811,-0.057452053907145,71.6066384337955,61029.0934484371
UMAP,Facebook,8,20,256.591848587002,133.522907614128,1.57211298418028,-0.062180019052419,67.8514446029165,61854.09921878
UMAP,ForestFires,2,6,11.3720637748397,5.00954704881579,2992579219205997.0,-0.141517637124301,3.55627609447713,117.809518672258
UMAP,ForestFires,2,7,11.3851844836461,5.0670624480199,2988969609030130.0,-0.144153246824222,3.58707123702502,117.888892712476
UMAP,ForestFires,2,20,11.3801326147885,5.06745321533533,3272186457311020.0,-0.143138097745221,3.44619964456528,118.773176110263
UMAP,ForestFires,4,6,11.4057477759275,5.0735365077198,3049683217151157.0,-0.148289992214954,3.56394574979687,118.529075671266
UMAP,ForestFires,4,7,11.3859040773969,5.05280152509025,3054471337617370.0,-0.144297882433143,3.54841542601712,118.183943698107
UMAP,ForestFires,4,20,11.4093162432009,5.07144423552828,3133318114821304.0,-0.149008625722002,3.51886340392259,118.933690661339
UMAP,PremiumPrice,2,6,5876.92805869084,4502.60381193119,0.201549741820941,-0.018827345842164,1184.05029013432,33304512.9282091
UMAP,PremiumPrice,2,9,5877.88506932669,4503.97200064125,0.201588395012561,-0.019159188595424,1187.30918777871,33308052.2670269
UMAP,PremiumPrice,2,28,5876.16595050304,4499.29210288382,0.201358760677305,-0.018563124020899,1192.8609022006,33274461.9841563
UMAP,PremiumPrice,4,6,5875.83666233133,4500.48322165147,0.201406147136937,-0.018448970882908,1191.32397214539,33274255.4710973
UMAP,PremiumPrice,4,9,5887.0136232802,4508.14843422509,0.201721351692779,-0.022327223974201,1198.18884538472,33389908.7944848
UMAP,PremiumPrice,4,28,5880.28338416972,4500.78417840152,0.201430592965137,-0.019991039929434,1193.03139628324,33322705.256821
UMAP,HousePrice,2,7,92627.1874647832,59938.2654715137,0.314665771719037,-0.064498121905044,23266.206555083,8066103131.03201
