dr_name,dataset_name,n_components,n_neighbors,RMSE,MAE,MAE_percentage,R2,residuals_mean,residuals_var
SVD,Admission,2,,0.0753929762056225,0.058155070963854,0.0908697694422407,0.7512698939919276,0.0086904092451756,0.0056795723020687
SVD,BankHappiness,2,,0.3101846226482529,0.1740186235201284,411113620046181.0,-0.000729862348219,-0.0085524991647788,0.0961809192290497
SVD,BankHappiness,4,,0.3069184882972304,0.172357168034401,406300727795781.5,0.0202338461789328,-0.0080766011339328,0.0941724651320285
SVD,BankHappiness,6,,0.3049450380018024,0.1700888418326791,397776210103468.4,0.0327929048548205,-0.0065557279002205,0.0929867490445793
SVD,BankHappiness,8,,0.3020929256098215,0.1668640500095364,388856818722762.4,0.0508006286008925,-0.0056872219222572,0.0912653335112177
SVD,Credit,2,,9105.027877605433,6110.640922113173,1.2052133485162493,5.4686856077346135e-05,-303.63005029346294,92010379.38281204
SVD,Credit,4,,9105.134924924483,6110.986598222704,1.205319320106664,3.117411220632249e-05,-303.9047880191938,92012359.86766513
SVD,Credit,6,,9105.16463920065,6111.086490783458,1.2053502531807134,2.464737787932769e-05,-303.9852039738045,92012906.78079437
SVD,Credit,8,,9105.178635229717,6111.133993721437,1.2053650052019576,2.157314574624536e-05,-304.02356862415616,92013164.0546274
SVD,Credit,10,,9105.186786800148,6111.16176330596,1.2053736404656266,1.9782648589594665e-05,-304.0460262967452,92013313.81823687
SVD,Facebook,2,,259.6452338867191,133.77694084569856,1.582274209392152,-0.0876098354401233,73.9672794491668,62570.19096058378
SVD,Facebook,4,,259.6709107621976,133.80231625836595,1.5826712610138949,-0.0878249582270713,73.97344684032372,62582.73844306161
SVD,Facebook,6,,259.6760084134788,133.8076138593503,1.5827492271832777,-0.08786766926241,73.97375201529648,62585.36702862276
SVD,Facebook,8,,259.6774335682569,133.809995129691,1.5828191416022404,-0.087879610173476,73.97164119762051,62586.43010416868
SVD,ForestFires,2,,11.337853918690366,4.911016946012477,2784892725645773.0,-0.1346600574662355,3.569554955165365,116.92953132015688
SVD,ForestFires,4,,11.385995555544596,4.866570470453949,2399747306234618.0,-0.144316269848058,3.7063740447505897,117.02896473838024
SVD,HousePrice,2,,92555.66643434609,59877.61169200858,0.3144482420031583,-0.0628548762952507,23169.771997314063,8057306570.350304
SVD,HousePrice,11,,92622.66420241058,59993.19261915338,0.3153535898306098,-0.0643941591945951,23087.958933823396,8073553231.123703
SVD,HousePrice,20,,92636.17581658608,60012.73113929105,0.3155044262157864,-0.0647047253464008,23075.476973989385,8076643169.225241
SVD,HousePrice,29,,92641.3030681013,60020.44837953353,0.315567353716482,-0.0648225877244947,23068.60113855316,8077914767.335095
SVD,HousePrice,38,,92644.01071238132,60024.65110701051,0.3156011280853155,-0.0648848321624879,23065.444291145828,8078564316.680891
SVD,HousePrice,47,,92645.43844398316,60027.33791892932,0.3156242621945909,-0.0649176541750646,23062.555942540133,8078963460.960562
SVD,HousePrice,56,,92646.63892902236,60029.24078135292,0.3156394154370688,-0.0649452524252549,23061.12330408552,8079252971.357855
SVD,HousePrice,65,,92647.4679649029,60030.57206326058,0.3156501183298373,-0.0649643115467819,23060.108043404103,8079454100.692772
SVD,HousePrice,74,,92648.14706890912,60031.61093994975,0.3156584839063372,-0.0649799239363475,23059.303145518283,8079617617.091508
SVD,HousePrice,83,,92648.61577326938,60032.33928186065,0.3156644596044271,-0.0649906993703384,23058.67758869616,8079733713.500104
SVD,HousePrice,92,,92649.02179289274,60032.87161224606,0.3156685392416427,-0.0650000337368914,23058.388423676926,8079822587.783384
SVD,OnlineNewsPopularity,2,,7662.519754965676,2228.544066162679,0.6863338956066511,-0.0526770609092672,1735.4416135447498,55716503.482801
SVD,OnlineNewsPopularity,4,,7650.673246829633,2219.2200880556707,0.6839101716728849,-0.0494246301615484,1718.0181121519663,55595236.39327128
SVD,OnlineNewsPopularity,6,,7652.781975722943,2214.218551521542,0.6691324957458717,-0.0500032085275998,1727.6708404014246,55594246.68276364
SVD,OnlineNewsPopularity,8,,7652.559329125294,2214.323509759401,0.6687772520466977,-0.0499421127739512,1726.3132015829294,55595528.586715065
SVD,OnlineNewsPopularity,10,,7654.67497438993,2215.1066303601656,0.6674881371640107,-0.0505227321503447,1730.3192849316806,55614070.383004256
SVD,OnlineNewsPopularity,12,,7655.2915691684175,2213.749598168101,0.6649135254400284,-0.0506919811183153,1732.4262201399702,55616215.18894652
SVD,OnlineNewsPopularity,14,,7655.371625207117,2211.406141930599,0.6588143898248425,-0.0507139566830494,1734.7330677940615,55609440.98322119
SVD,OnlineNewsPopularity,16,,7656.2434284433475,2212.210845743989,0.6598834109677123,-0.0509532835325214,1735.174631868433,55621260.49315621
SVD,OnlineNewsPopularity,18,,7656.841468648979,2212.7982335994348,0.6607324529157494,-0.0511174728952732,1737.0014629832042,55624075.9643519
SVD,OnlineNewsPopularity,20,,7657.594058478372,2213.220962909643,0.660696100968851,-0.051324111415723,1738.6995915892455,55629700.683978274
SVD,OnlineNewsPopularity,22,,7658.030341871801,2213.267507751352,0.6607553105029984,-0.0514439110064794,1739.5294241445442,55633497.246411
SVD,PremiumPrice,2,,5959.669704772336,4565.328486177151,0.203561601850509,-0.0477175685933453,1294.5185167706122,34013671.01697664
SVD,PremiumPrice,4,,5960.269245271848,4564.935382545098,0.203491442837792,-0.0479283791722269,1301.283956713463,34003202.88805306
SVD,WineQuality,2,,0.7991392187689225,0.5995921357035955,0.107407867279722,0.1062450079971416,-0.0025435710151448,0.639269336870963
