dr_name,dataset_name,n_components,n_neighbors,accuracy,precision,recall,f1_score
UMAP,AcademicSuccess,2,8,0.615819209039548,0.7323762374792403,0.615819209039548,0.5331118011973404
UMAP,AcademicSuccess,2,15,0.6372881355932203,0.7410500485076756,0.6372881355932203,0.56231488614553
UMAP,AcademicSuccess,2,59,0.63954802259887,0.7413892744294843,0.63954802259887,0.5648167979866752
UMAP,AcademicSuccess,4,8,0.6463276836158192,0.7480350184996453,0.6463276836158192,0.5715409042481799
UMAP,AcademicSuccess,4,15,0.6497175141242938,0.7501276233666087,0.6497175141242938,0.5741286505085353
UMAP,AcademicSuccess,4,59,0.6440677966101694,0.7540111682819362,0.6440677966101694,0.5673703089164306
UMAP,AcademicSuccess,6,8,0.6531073446327683,0.7502382564071898,0.6531073446327683,0.5794164021185306
UMAP,AcademicSuccess,6,15,0.6463276836158192,0.7395872901390392,0.6463276836158192,0.5719074705255207
UMAP,AcademicSuccess,6,59,0.6429378531073446,0.7703194284197584,0.6429378531073446,0.5655305715266127
UMAP,AcademicSuccess,8,8,0.6497175141242938,0.7480276006320408,0.6497175141242938,0.5755918971480619
UMAP,AcademicSuccess,8,15,0.63954802259887,0.7540478359809025,0.63954802259887,0.5627600785102664
UMAP,AcademicSuccess,8,59,0.63954802259887,0.7512575427348828,0.63954802259887,0.563479405853539
UMAP,AcademicSuccess,10,8,0.6497175141242938,0.7480276006320408,0.6497175141242938,0.5755918971480619
UMAP,AcademicSuccess,10,15,0.6451977401129944,0.7520903954802259,0.6451977401129944,0.5689192656557912
UMAP,AcademicSuccess,10,59,0.63954802259887,0.7540301634247146,0.63954802259887,0.5617569304057334
UMAP,AcademicSuccess,12,8,0.6485875706214689,0.7472860175314141,0.6485875706214689,0.5743098879589059
UMAP,AcademicSuccess,12,15,0.6440677966101694,0.7501202510994178,0.6440677966101694,0.5679401489481869
UMAP,AcademicSuccess,12,59,0.6418079096045197,0.7583375990596443,0.6418079096045197,0.564721401119842
UMAP,AcademicSuccess,14,8,0.6474576271186441,0.7476611230921215,0.6474576271186441,0.5731424091816599
UMAP,AcademicSuccess,14,15,0.6474576271186441,0.7561016949152544,0.6474576271186441,0.5718102922756314
UMAP,AcademicSuccess,14,59,0.6384180790960452,0.756337204364317,0.6384180790960452,0.5606570907498182
UMAP,AcademicSuccess,16,8,0.6474576271186441,0.7476611230921215,0.6474576271186441,0.5731424091816599
UMAP,AcademicSuccess,16,15,0.6384180790960452,0.7533515832232899,0.6384180790960452,0.5609089931761092
UMAP,AcademicSuccess,16,59,0.63954802259887,0.7585351766574832,0.63954802259887,0.5621496672837822
UMAP,BuyCoupon,2,9,0.5675995270003942,0.5701504676697845,0.972260748959778,0.7187900538323507
UMAP,BuyCoupon,2,21,0.5699645250295625,0.5739570164348925,0.9445214979195562,0.7140235910878112
UMAP,BuyCoupon,2,100,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
UMAP,BuyCoupon,5,9,0.5656286953094206,0.5722789115646258,0.9334257975034674,0.7095413811280971
UMAP,BuyCoupon,5,21,0.5660228616476153,0.5740338688666956,0.9167822468793344,0.706008010680908
UMAP,BuyCoupon,5,100,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,8,9,0.5668111943240047,0.573134328358209,0.9320388349514565,0.7097966728280961
UMAP,BuyCoupon,8,21,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
