dr_name,dataset_name,n_components,n_neighbors,RMSE,MAE,MAE_percentage,R2,residuals_mean,residuals_var
ICA,Admission,2,,0.078007094667981,0.0605685908796967,0.0948131172026832,0.7337223070067473,0.0114815358331988,0.0060286391427345
ICA,BankHappiness,2,,0.3101743502260429,0.1740500135196831,411287725639722.9,-0.0006635808584676,-0.0085984275806907,0.0961737559782345
ICA,BankHappiness,4,,0.3003899371390511,0.1710880241070553,409333698592185.7,0.0614723072159024,-0.010692654665752,0.0901568678004253
ICA,BankHappiness,6,,0.3038059504985883,0.1693966316593191,397596555349436.5,0.0400051934835631,-0.0070401028782996,0.0922864548524103
ICA,BankHappiness,8,,0.3028503353123522,0.1665726012606401,387466741153004.5,0.0460349819442182,-0.0049755146636857,0.0917313038319988
ICA,Credit,2,,9107.55370927253,6113.3100106251,1.20599105290654,-0.0005001810473272,-304.74163915719873,92060741.22294173
ICA,Credit,4,,9108.781070080517,6114.579239338861,1.2062934163572283,-0.0007698599298349,-305.23267034882394,92085250.66623203
ICA,Credit,6,,9109.428269566211,6114.926229225414,1.2062962461190838,-0.000912078903781,-304.9799172794195,92098522.94269817
ICA,Credit,8,,9109.583507490075,6115.25169620273,1.2063598877076838,-0.0009461931933818,-305.12086851908134,92101569.92836592
ICA,Credit,10,,9109.807334821771,6115.432735863049,1.2063833033825555,-0.0009953813626968,-305.02797838683,92106164.01108208
ICA,Facebook,2,,242.46827433510705,124.41192120462644,1.455147829870601,0.0515329248521247,60.877992832983466,55641.14550269896
ICA,Facebook,4,,246.35165657447695,125.81808850496648,1.46966003184926,0.0209082517418569,65.12876653355855,57017.55804727908
ICA,Facebook,6,,250.7554805801198,128.7567546145597,1.50194590801532,-0.014409444694819,67.52850126476251,58907.28541202204
ICA,Facebook,8,,253.5476335961584,129.64622199792484,1.4911396602901192,-0.0371260420975445,70.17333092775624,59961.72336233877
ICA,ForestFires,2,,11.355591522598564,4.935281119231539,2805199770497141.0,-0.1382130921198361,3.557331029109104,117.4239310374252
ICA,ForestFires,4,,11.301392835211646,4.952907111371688,3242778183319831.5,-0.127373949608091,3.381013219745985,117.41926097924568
ICA,HousePrice,2,,92613.38982824076,59949.12948564843,0.3149519486946666,-0.0641810127566933,23140.470918480027,8069393490.362238
ICA,HousePrice,11,,92662.19355800902,60048.96357640653,0.3157827178909762,-0.0653028740084036,23053.393324978617,8082502975.897739
ICA,HousePrice,20,,92672.43272545894,60063.83197321263,0.3158996249166668,-0.0655383188376153,23042.82130046807,8084896174.366556
ICA,HousePrice,29,,92675.63677688836,60070.17730656459,0.3159587251532785,-0.0656119998340361,23033.223774037768,8085935815.589136
ICA,HousePrice,38,,92677.03637437262,60073.64849668662,0.3159914401430355,-0.0656441860522889,23028.10623057206,8086432657.094569
ICA,HousePrice,47,,92677.84050007048,60075.52526969693,0.3160080432009703,-0.0656626785640448,23025.992122365114,8086679915.838097
ICA,HousePrice,56,,92678.5753247339,60076.69121534428,0.316016493606336,-0.0656795774973673,23025.53424515061,8086837746.765464
ICA,HousePrice,65,,92679.20826882224,60077.46156216872,0.31602121734131,-0.0656941335668703,23025.6315535929,8086950974.477745
ICA,HousePrice,74,,92679.55692772,60078.22175173983,0.3160274009659629,-0.0657021518580882,23024.80343818089,8087054089.669674
ICA,HousePrice,83,,92679.91492739088,60078.32036767863,0.3160267808303469,-0.0657103849953433,23025.333330100235,8087096190.88648
ICA,HousePrice,92,,92680.37805739672,60078.58225382331,0.3160268868058979,-0.0657210359263544,23026.08690853872,8087147509.190312
ICA,OnlineNewsPopularity,2,,7663.058200360413,2228.6981765990267,0.6857427909508391,-0.0528250093775419,1736.7065370452644,55720364.4416399
ICA,OnlineNewsPopularity,4,,7654.317918029586,2219.5089334298277,0.6808499774206926,-0.0504247300598095,1722.9884712417943,55633924.77290825
ICA,OnlineNewsPopularity,6,,7653.113001268077,2214.4001547788084,0.6679412840539205,-0.0500940474938582,1729.016095941392,55594663.30281555
ICA,OnlineNewsPopularity,8,,7655.072074104446,2215.1627039603977,0.6656528497140959,-0.050631730402769,1731.0430464052768,55617645.58017403
ICA,OnlineNewsPopularity,10,,7655.790049141371,2215.4016598801218,0.6672780205634494,-0.0508288187443537,1732.114063829845,55624931.13282922
ICA,OnlineNewsPopularity,12,,7658.626407341342,2214.413330772108,0.6614693296410404,-0.0516075963854563,1738.2920612740163,55646933.69254762
ICA,OnlineNewsPopularity,14,,7659.305952831284,2211.6026024527614,0.6549321766363329,-0.0517942217318301,1742.2108818954198,55643702.64279892
ICA,OnlineNewsPopularity,16,,7659.916148835838,2213.661867465936,0.6593885279964029,-0.0519618155584555,1742.2259478828448,55653000.21934886
ICA,OnlineNewsPopularity,18,,7660.685802298579,2214.8318938575508,0.6610791308656064,-0.0521732243295474,1742.8390287917407,55662657.58254115
ICA,OnlineNewsPopularity,20,,7660.5782237303,2215.372498655297,0.6637160008304173,-0.0521436733213982,1741.1999788997152,55666720.88144401
ICA,OnlineNewsPopularity,22,,7660.934274934792,2216.1872848706225,0.6643423187832295,-0.052241479444393,1741.5368258301348,55671004.05546733
ICA,PremiumPrice,2,,5873.563926664608,4494.912673197016,0.20131023315429,-0.0176612642855136,1178.3765515576151,33278253.892712086
ICA,PremiumPrice,4,,5918.863479058711,4532.723655746309,0.2025333116697043,-0.033419114444696,1240.3645541641529,33664463.197911754
ICA,WineQuality,2,,0.8051502786088036,0.601565349679506,0.1076811114579305,0.0927489361123182,0.0025573533907779,0.6489225970027775
