dr_name,dataset_name,n_components,n_neighbors,accuracy,precision,recall,f1_score
SVD,AcademicSuccess,2,,0.6677966101694915,0.7391272845916284,0.6677966101694915,0.5962875975926383
SVD,AcademicSuccess,4,,0.6824858757062147,0.6616507936507936,0.6824858757062147,0.6134142426069646
SVD,AcademicSuccess,6,,0.7073446327683616,0.6887525306512176,0.7073446327683616,0.6545253462397015
SVD,AcademicSuccess,8,,0.7175141242937854,0.697224529670815,0.7175141242937854,0.6810861794676148
SVD,AcademicSuccess,10,,0.7028248587570621,0.673926655233751,0.7028248587570621,0.666434563674536
SVD,AcademicSuccess,12,,0.7141242937853107,0.6896619678488788,0.7141242937853107,0.6853982715883968
SVD,AcademicSuccess,14,,0.7265536723163842,0.7060363369469033,0.7265536723163842,0.7037591055091045
SVD,AcademicSuccess,16,,0.7446327683615819,0.7325957888170025,0.7446327683615819,0.7280407461446319
SVD,BuyCoupon,2,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
SVD,BuyCoupon,5,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
SVD,BuyCoupon,8,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
SVD,BuyCoupon,11,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
SVD,BuyCoupon,14,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
SVD,BuyCoupon,17,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
SVD,BuyCoupon,20,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
SVD,BuyCoupon,23,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
SVD,BuyCoupon,26,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
SVD,BuyCoupon,29,,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
SVD,DryBean,2,,0.8813808299669482,0.8843244259056775,0.8813808299669482,0.8789536856737367
SVD,DryBean,4,,0.8993756885787734,0.9005470549775895,0.8993756885787734,0.8990481345643544
SVD,DryBean,6,,0.9302240176276166,0.9309364266339312,0.9302240176276166,0.9304224615446598
SVD,FakeWebsite,2,,0.8941655359565808,0.8928289992119779,0.9203899268887084,0.9064
SVD,FakeWebsite,4,,0.8937132519222072,0.9068627450980392,0.9017059301380992,0.9042769857433808
SVD,FakeWebsite,6,,0.901402080506558,0.9094583670169766,0.9138911454102356,0.9116693679092382
SVD,FakeWebsite,8,,0.9199457259158752,0.9222756410256412,0.9350121852152722,0.9286002420330778
SVD,FakeWebsite,10,,0.926729986431479,0.916601714731099,0.9553208773354996,0.935560859188544
SVD,FakeWebsite,12,,0.9294436906377204,0.9209083790133124,0.9553208773354996,0.937799043062201
SVD,FakeWebsite,14,,0.9303482587064676,0.9230164964650432,0.9545085296506904,0.9384984025559104
SVD,Glass,2,,0.6976744186046512,0.7586831772878284,0.6976744186046512,0.6410941815913748
SVD,Grade,2,,0.955,0.958094887439512,0.955,0.9548696167631652
SVD,Heart,2,,0.6195652173913043,0.6777777777777778,0.5980392156862745,0.6354166666666667
SVD,Heart,4,,0.7065217391304348,0.7142857142857143,0.7843137254901961,0.7476635514018691
SVD,Heart,6,,0.7119565217391305,0.7207207207207207,0.7843137254901961,0.7511737089201878
SVD,Heart,8,,0.7119565217391305,0.7207207207207207,0.7843137254901961,0.7511737089201878
SVD,Parkinsons,2,,0.7948717948717948,0.8,0.9655172413793104,0.8750000000000001
SVD,Parkinsons,4,,0.7948717948717948,0.8,0.9655172413793104,0.8750000000000001
SVD,Parkinsons,6,,0.7948717948717948,0.8181818181818182,0.9310344827586208,0.8709677419354839
SVD,Parkinsons,8,,0.8461538461538461,0.8285714285714286,1.0,0.90625
SVD,Parkinsons,10,,0.8461538461538461,0.8285714285714286,1.0,0.90625
SVD,StayHospital,2,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,4,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,6,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,8,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,10,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,12,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,14,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,16,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,18,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,20,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,22,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,StayHospital,24,,0.2955,0.79182025,0.2955,0.1348054805094558
SVD,Zoo,2,,0.7142857142857143,0.7987528344671203,0.7142857142857143,0.6430839002267573
SVD,Zoo,4,,0.9047619047619048,0.9166666666666666,0.9047619047619048,0.8843537414965985
SVD,Zoo,6,,0.9523809523809524,0.9642857142857144,0.9523809523809524,0.9319727891156462
