dr_name,dataset_name,n_components,n_neighbors,accuracy,precision,recall,f1_score
UMAP,AcademicSuccess,2,8,0.6361581920903955,0.7519814412301131,0.6361581920903955,0.5587051492774526
UMAP,AcademicSuccess,2,15,0.6350282485875707,0.7279714575369717,0.6350282485875707,0.5603084243965777
UMAP,AcademicSuccess,2,59,0.6305084745762712,0.7260171338785285,0.6305084745762712,0.5565027367186395
UMAP,AcademicSuccess,4,8,0.6508474576271186,0.7487667910488307,0.6508474576271186,0.5768703002163381
UMAP,AcademicSuccess,4,15,0.6463276836158192,0.7567498203015431,0.6463276836158192,0.5706238613457078
UMAP,AcademicSuccess,4,59,0.6361581920903955,0.7316742943536929,0.6361581920903955,0.5614686034489125
UMAP,AcademicSuccess,6,8,0.6474576271186441,0.745490434130205,0.6474576271186441,0.5733265481333776
UMAP,AcademicSuccess,6,15,0.6440677966101694,0.739989223476452,0.6440677966101694,0.5691317251947859
UMAP,AcademicSuccess,6,59,0.6440677966101694,0.7611698970785339,0.6440677966101694,0.5670515737065203
UMAP,AcademicSuccess,8,8,0.6485875706214689,0.7506559110547145,0.6485875706214689,0.5742495590658768
UMAP,AcademicSuccess,8,15,0.6474576271186441,0.7522774796614183,0.6474576271186441,0.5718835294876946
UMAP,AcademicSuccess,8,59,0.6451977401129944,0.7769467531931963,0.6451977401129944,0.5676673587426838
UMAP,AcademicSuccess,10,8,0.6497175141242938,0.7480276006320408,0.6497175141242938,0.5755918971480619
UMAP,AcademicSuccess,10,15,0.6485875706214689,0.7554944884793052,0.6485875706214689,0.5729939827610708
UMAP,AcademicSuccess,10,59,0.6418079096045197,0.7598415700616561,0.6418079096045197,0.5648565847082256
UMAP,AcademicSuccess,12,8,0.6485875706214689,0.7472860175314141,0.6485875706214689,0.5743098879589059
UMAP,AcademicSuccess,12,15,0.6440677966101694,0.7501202510994178,0.6440677966101694,0.5679401489481869
UMAP,AcademicSuccess,12,59,0.6418079096045197,0.756860140666436,0.6418079096045197,0.5645888228945208
UMAP,AcademicSuccess,14,8,0.6497175141242938,0.7480276006320408,0.6497175141242938,0.5755918971480619
UMAP,AcademicSuccess,14,15,0.6451977401129944,0.7520903954802259,0.6451977401129944,0.5689192656557912
UMAP,AcademicSuccess,14,59,0.6406779661016949,0.7592110021354921,0.6406779661016949,0.5629954505661676
UMAP,AcademicSuccess,16,8,0.6531073446327683,0.7502382564071898,0.6531073446327683,0.5794164021185306
UMAP,AcademicSuccess,16,15,0.6451977401129944,0.7547187826129214,0.6451977401129944,0.5691718072515799
UMAP,AcademicSuccess,16,59,0.6361581920903955,0.77663144059052,0.6361581920903955,0.556867884586306
UMAP,BuyCoupon,2,9,0.5679936933385888,0.5682715074980268,0.9986130374479888,0.7243460764587525
UMAP,BuyCoupon,2,21,0.5683878596767836,0.5683878596767836,1.0,0.7248052274440815
UMAP,BuyCoupon,2,100,0.5672053606621994,0.5720268006700168,0.9472954230235784,0.7133159268929505
UMAP,BuyCoupon,5,9,0.5672053606621994,0.5732538330494037,0.9334257975034674,0.7102902374670184
UMAP,BuyCoupon,5,21,0.5664170279858101,0.5728279386712095,0.932732316227462,0.7097625329815304
UMAP,BuyCoupon,5,100,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,8,9,0.5656286953094206,0.5730868443680137,0.9244105409153952,0.7075371549893842
UMAP,BuyCoupon,8,21,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,8,100,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,11,9,0.5683878596767836,0.5741136266552755,0.9320388349514565,0.7105471847739889
UMAP,BuyCoupon,11,21,0.5656286953094206,0.5723404255319149,0.932732316227462,0.7093881856540085
UMAP,BuyCoupon,11,100,0.5660228616476153,0.5740338688666956,0.9167822468793344,0.706008010680908
UMAP,BuyCoupon,14,9,0.5679936933385888,0.5741852487135506,0.9285714285714286,0.7095919448860626
UMAP,BuyCoupon,14,21,0.5664170279858101,0.5728279386712095,0.932732316227462,0.7097625329815304
UMAP,BuyCoupon,14,100,0.5660228616476153,0.5740338688666956,0.9167822468793344,0.706008010680908
UMAP,BuyCoupon,17,9,0.5746945210878991,0.5792230467044959,0.920249653259362,0.7109563353870881
UMAP,BuyCoupon,17,21,0.5675995270003942,0.5734980826587133,0.9334257975034674,0.7104776986012141
UMAP,BuyCoupon,17,100,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,20,9,0.570752857705952,0.5758487322733132,0.9292649098474342,0.7110639426903688
UMAP,BuyCoupon,20,21,0.5660228616476153,0.5725223309230115,0.9334257975034674,0.7097284471394676
UMAP,BuyCoupon,20,100,0.5660228616476153,0.5740338688666956,0.9167822468793344,0.706008010680908
UMAP,BuyCoupon,23,9,0.5711470240441466,0.576889661164205,0.9209431345353676,0.7094017094017094
UMAP,BuyCoupon,23,21,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,23,100,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,26,9,0.570752857705952,0.5764400173235167,0.9230235783633842,0.7096774193548387
UMAP,BuyCoupon,26,21,0.5664170279858101,0.5728279386712095,0.932732316227462,0.7097625329815304
UMAP,BuyCoupon,26,100,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,BuyCoupon,29,9,0.5703586913677572,0.5762564991334489,0.9223300970873788,0.7093333333333334
UMAP,BuyCoupon,29,21,0.5664170279858101,0.5727659574468085,0.9334257975034674,0.7099156118143459
UMAP,BuyCoupon,29,100,0.5668111943240047,0.573009791400596,0.9334257975034674,0.71010287523081
UMAP,DryBean,2,9,0.9063532868160118,0.907304168064464,0.9063532868160118,0.9065709365758486
UMAP,DryBean,2,22,0.9107601909658464,0.9136022619610684,0.9107601909658464,0.9113464097528738
UMAP,DryBean,2,104,0.906720528828498,0.9090802723389731,0.906720528828498,0.9072446174630178
UMAP,DryBean,4,9,0.91333088505325,0.9151532426041058,0.91333088505325,0.9136543175177302
UMAP,DryBean,4,22,0.9177377892030848,0.9191025410342158,0.9177377892030848,0.918038681266922
UMAP,DryBean,4,104,0.9170033051781123,0.9185851734957508,0.9170033051781123,0.9172392369585176
UMAP,DryBean,6,9,0.9122291590157914,0.9134245996858676,0.9122291590157914,0.9123934899022283
UMAP,DryBean,6,22,0.9173705471905986,0.9186279816968512,0.9173705471905986,0.9175909401325512
UMAP,DryBean,6,104,0.91626882115314,0.91787433410671,0.91626882115314,0.9165298809827114
UMAP,FakeWebsite,2,9,0.8498417005879693,0.8337045285820341,0.9122664500406172,0.8712179984484095
UMAP,FakeWebsite,2,20,0.8629579375848032,0.8700159489633174,0.8862713241267263,0.8780684104627767
UMAP,FakeWebsite,2,94,0.7969244685662596,0.7529107373868047,0.9455727051177903,0.8383147281238748
UMAP,FakeWebsite,4,9,0.8873812754409769,0.8818040435458787,0.9212022745735174,0.9010727056019072
UMAP,FakeWebsite,4,20,0.8842152872003618,0.878200155159038,0.9195775792038992,0.8984126984126984
UMAP,FakeWebsite,4,94,0.7806422433288105,0.7348866498740554,0.9480097481722176,0.8279531748847109
UMAP,FakeWebsite,6,9,0.885119855269109,0.8819390148553558,0.9163281884646628,0.8988047808764941
UMAP,FakeWebsite,6,20,0.8783355947535052,0.8897893030794165,0.8919577579203899,0.8908722109533468
UMAP,FakeWebsite,6,94,0.8073270013568521,0.7629000653167864,0.9488220958570268,0.8457639391745112
UMAP,FakeWebsite,8,9,0.8896426956128448,0.8852459016393442,0.9212022745735174,0.9028662420382164
UMAP,FakeWebsite,8,20,0.877431026684758,0.8877221324717286,0.892770105605199,0.8902389631429728
UMAP,FakeWebsite,8,94,0.7783808231569426,0.7319974953036944,0.949634443541836,0.8267326732673267
UMAP,FakeWebsite,10,9,0.8819538670284939,0.8753869969040248,0.9187652315190902,0.8965517241379309
UMAP,FakeWebsite,10,20,0.8692899140660335,0.8702830188679245,0.8992688870836718,0.8845385537355174
UMAP,FakeWebsite,10,94,0.7838082315694256,0.7381404174573055,0.9480097481722176,0.8300142247510668
UMAP,FakeWebsite,12,9,0.8846675712347354,0.88125,0.9163281884646628,0.8984468339307049
UMAP,FakeWebsite,12,20,0.8733604703753958,0.8819277108433735,0.8919577579203899,0.8869143780290792
UMAP,FakeWebsite,12,94,0.7761194029850746,0.729426433915212,0.950446791226645,0.8253968253968255
UMAP,FakeWebsite,14,9,0.8846675712347354,0.8788819875776398,0.9195775792038992,0.8987693529178246
UMAP,FakeWebsite,14,20,0.872003618272275,0.8779904306220095,0.8943948009748173,0.8861167002012071
UMAP,FakeWebsite,14,94,0.7919493441881501,0.745697896749522,0.950446791226645,0.8357142857142856
UMAP,Glass,2,5,0.5813953488372093,0.6603946441155744,0.5813953488372093,0.5185851448882725
UMAP,Glass,2,13,0.5581395348837209,0.6441029900332226,0.5581395348837209,0.5007751937984496
UMAP,Grade,2,6,0.8,0.8023703794000185,0.8,0.7998088151313957
UMAP,Grade,2,9,0.865,0.8686705357911965,0.865,0.8656229841098434
UMAP,Grade,2,28,0.875,0.8787993151864932,0.875,0.8756762455057069
UMAP,Heart,2,6,0.6684782608695652,0.6952380952380952,0.7156862745098039,0.7053140096618358
UMAP,Heart,2,9,0.6793478260869565,0.6972477064220184,0.7450980392156863,0.7203791469194314
UMAP,Heart,2,27,0.6739130434782609,0.6810344827586207,0.7745098039215687,0.724770642201835
UMAP,Heart,4,6,0.6793478260869565,0.6747967479674797,0.8137254901960784,0.7377777777777778
UMAP,Heart,4,9,0.6902173913043478,0.6923076923076923,0.7941176470588235,0.7397260273972601
UMAP,Heart,4,27,0.6847826086956522,0.6896551724137931,0.7843137254901961,0.7339449541284404
UMAP,Heart,6,6,0.6956521739130435,0.6854838709677419,0.8333333333333334,0.7522123893805309
UMAP,Heart,6,9,0.6847826086956522,0.6774193548387096,0.8235294117647058,0.743362831858407
UMAP,Heart,6,27,0.6684782608695652,0.6722689075630253,0.7843137254901961,0.7239819004524887
UMAP,Heart,8,6,0.6793478260869565,0.672,0.8235294117647058,0.7400881057268723
UMAP,Heart,8,9,0.6684782608695652,0.6752136752136753,0.7745098039215687,0.7214611872146119
UMAP,Heart,8,27,0.6630434782608695,0.6639344262295082,0.7941176470588235,0.7232142857142856
UMAP,Parkinsons,2,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
UMAP,Parkinsons,2,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
UMAP,Parkinsons,4,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
UMAP,Parkinsons,4,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
UMAP,Parkinsons,6,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
UMAP,Parkinsons,6,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
UMAP,Parkinsons,8,5,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
UMAP,Parkinsons,8,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
UMAP,Parkinsons,10,5,0.7948717948717948,0.8,0.9655172413793104,0.8750000000000001
UMAP,Parkinsons,10,12,0.8205128205128205,0.8055555555555556,1.0,0.8923076923076924
UMAP,StayHospital,2,8,0.2955,0.79182025,0.2955,0.1348054805094558
UMAP,StayHospital,2,19,0.2955,0.79182025,0.2955,0.1348054805094558
